StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CTC_TimeV_First Click,CTC_TimeV_Last Click,CTC_TimeV_Page Submit,CTC_TimeV_Click Count,CTC_Capt1_8,CTC_Time1_First Click,CTC_Time1_Last Click,CTC_Time1_Page Submit,CTC_Time1_Click Count,CTC_Sail_1,CTC_Time2_First Click,CTC_Time2_Last Click,CTC_Time2_Page Submit,CTC_Time2_Click Count,STC_TimeV_First Click,STC_TimeV_Last Click,STC_TimeV_Page Submit,STC_TimeV_Click Count,STC_Sail1_1,STC_Time1_First Click,STC_Time1_Last Click,STC_Time1_Page Submit,STC_Time1_Click Count,STC_Capt_1,STC_Time2_First Click,STC_Time2_Last Click,STC_Time2_Page Submit,STC_Time2_Click Count,CTP_TimeV_First Click,CTP_TimeV_Last Click,CTP_TimeV_Page Submit,CTP_TimeV_Click Count,CTP_Capt1_1,CTP_Time1_First Click,CTP_Time1_Last Click,CTP_Time1_Page Submit,CTP_Time1_Click Count,CTP_Sail_1,CTP_Time2_First Click,CTP_Time2_Last Click,CTP_Time2_Page Submit,CTP_Time2_Click Count,STP_TimeV_First Click,STP_TimeV_Last Click,STP_TimeV_Page Submit,STP_TimeV_Click Count,STP_Sail1_1,STP_Time1_First Click,STP_Time1_Last Click,STP_Time1_Page Submit,STP_Time1_Click Count,STP_Capt_1,STP_Time2_First Click,STP_Time2_Last Click,STP_Time2_Page Submit,STP_Time2_Click Count,politics,religion,gender,age,race,race_5_TEXT,income,FL_11_DO
8/29/2018 14:18,8/29/2018 14:19,IP Address,,100,99,TRUE,8/29/2018 14:19,R_3qebQk5SDPoXXft,,,,,41.1118927,-74.27970123,anonymous,EN,0,0,57.112,0,81,11.254,12.156,12.821,3,70,4.19,4.19,5.222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,Female,33,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 14:19,8/29/2018 14:20,IP Address,,100,50,TRUE,8/29/2018 14:20,R_AKZYsSINytajZx7,,,,,41.39889526,-83.65390015,anonymous,EN,0,0,21.888,0,76,7.7,7.7,8.468,1,76,4.32,4.32,5.015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not at All Religious,Male,37,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 14:19,8/29/2018 14:20,IP Address,,100,49,TRUE,8/29/2018 14:20,R_6sdKvv4yEc2UlG1,,,,,41.852005,-88.12110138,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.966,0,91,4.985,4.985,5.783,1,100,2.785,2.785,3.594,1,5,5,Female,58,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:18,8/29/2018 14:20,IP Address,,100,83,TRUE,8/29/2018 14:20,R_2EcWNRyE9J9DJ9i,,,,,33.5592041,-112.1316986,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33.7,0,2,10.367,10.367,11.497,1,40,4.728,7.745,7.793,4,5,Not at All Religious,Female,30,White,,"$75,000 - $99,999",SailorTest-Passengers
8/29/2018 14:19,8/29/2018 14:20,IP Address,,100,39,TRUE,8/29/2018 14:20,R_3OjHD7HUc7CQuDH,,,,,40.39289856,-74.54119873,anonymous,EN,,,,,,,,,,,,,,,0,0,8.159,0,100,3.425,3.425,4.152,1,15,3.677,5.533,7.653,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Female,46,White,,"$75,000 - $99,999",SailorTest-Cargo
8/29/2018 14:19,8/29/2018 14:20,IP Address,,100,91,TRUE,8/29/2018 14:20,R_1hEVx8pFgiTrVie,,,,,43.96209717,-92.52179718,anonymous,EN,,,,,,,,,,,,,,,0,0,32.041,0,70,18.415,18.415,19.565,1,70,7.444,7.444,8.267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not at All Religious,Male,65,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 14:19,8/29/2018 14:20,IP Address,,100,78,TRUE,8/29/2018 14:20,R_s5aZVylliArxOyR,,,,,32.92340088,-97.08100128,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.862,0,10,8.853,8.853,10.457,1,9,3.894,3.894,5.286,1,,,,,,,,,,,,,,,4,5,Female,35,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 14:20,8/29/2018 14:21,IP Address,,100,49,TRUE,8/29/2018 14:21,R_2E5YOALfXmOAbIc,,,,,29.73950195,-95.38790131,anonymous,EN,,,,,,,,,,,,,,,0,0,2.099,0,100,5.016,5.016,7.895,1,91,2.792,2.792,4.122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Conservative,Extremely Religious,Male,32,Black,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 14:20,8/29/2018 14:21,IP Address,,100,62,TRUE,8/29/2018 14:21,R_u50hqXaBmWto0PT,,,,,42.55630493,-83.17690277,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.613,22.664,30.76,5,63,5.469,5.469,6.746,1,71,2.302,2.841,3.283,3,5,,Male,34,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 14:20,8/29/2018 14:21,IP Address,,100,75,TRUE,8/29/2018 14:21,R_vYnyctBxtfPw25j,,,,,40.67140198,-73.93609619,anonymous,EN,0,0,0.938,0,66,43.44,45.115,45.933,2,79,2.827,2.827,3.635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Extremely Religious,Male,32,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 14:21,8/29/2018 14:21,IP Address,,100,42,TRUE,8/29/2018 14:21,R_3DkaPaEjAWhXarl,,,,,42.99049377,-78.84200287,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83,7.818,18.314,6,100,3.548,3.548,4.556,1,100,1.81,1.81,2.441,1,,,,,,,,,,,,,,,2,Not at All Religious,Male,35,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 14:20,8/29/2018 14:22,IP Address,,100,107,TRUE,8/29/2018 14:22,R_27NAdM5boi10nC4,,,,,42.19619751,-75.8884964,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73.634,0,81,3.324,3.324,4.213,1,77,2.492,2.492,3.263,1,,,,,,,,,,,,,,,4,Not at All Religious,Female,31,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 14:21,8/29/2018 14:22,IP Address,,100,44,TRUE,8/29/2018 14:22,R_urba2mkH1KQcWHL,,,,,32.21589661,-95.22480011,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13.998,0,100,5.778,5.778,6.559,1,0,6.552,6.552,7.541,1,,,,,,,,,,,,,,,Very Liberal,5,Female,35,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 14:21,8/29/2018 14:22,IP Address,,100,57,TRUE,8/29/2018 14:22,R_2rjAgTcTz8ZODb5,,,,,35.79820251,-86.43560028,anonymous,EN,0,0,26.422,0,71,6.893,7.409,8.366,2,71,2.224,2.224,3.488,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Not at All Religious,Female,22,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 14:21,8/29/2018 14:22,IP Address,,100,84,TRUE,8/29/2018 14:22,R_3iPcTxjUGqsO5CQ,,,,,42.272995,-83.59940338,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,43.002,0,64,5.289,7.79,8.346,3,75,5.028,9.979,10.718,4,Very Liberal,Not at All Religious,Male,29,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:20,8/29/2018 14:22,IP Address,,100,92,TRUE,8/29/2018 14:22,R_3kdB4LVIgPpgKHH,,,,,38.93699646,-121.2518997,anonymous,EN,12.75,12.75,39.442,1,96,1.2,7.42,8.351,5,98,3.529,3.529,4.113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Extremely Religious,Male,32,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 14:21,8/29/2018 14:22,IP Address,,100,59,TRUE,8/29/2018 14:22,R_siKuDCJP18CZHmF,,,,,40.80769348,-77.86139679,anonymous,EN,0,0,29.118,0,60,7.413,7.413,8.087,1,64,2.946,3.834,4.658,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Female,26,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 14:18,8/29/2018 14:22,IP Address,,100,221,TRUE,8/29/2018 14:22,R_2ClUeOTnH7894Z3,,,,,41.09199524,-80.64160156,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73.905,0,0,10.861,10.861,12.082,1,0,4.148,4.148,4.977,1,Very Liberal,2,Female,40,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:21,8/29/2018 14:22,IP Address,,100,68,TRUE,8/29/2018 14:22,R_UthL5k32A5T04Lv,,,,,37.49569702,-121.2546005,anonymous,EN,,,,,,,,,,,,,,,0,0,22.346,0,63,13.607,13.607,14.321,1,45,5.281,5.281,6.033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,Female,21,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 14:21,8/29/2018 14:22,IP Address,,100,59,TRUE,8/29/2018 14:22,R_31FcQtxpiNiXWHf,,,,,1.293106079,103.8558044,anonymous,EN,,,,,,,,,,,,,,,0,0,14.969,0,78,1.274,1.8,2.061,2,80,2.396,2.749,3.379,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,Male,31,White,,"$100,000 - $149,999",SailorTest-Cargo
8/29/2018 14:21,8/29/2018 14:22,IP Address,,100,104,TRUE,8/29/2018 14:22,R_cBFWhhoy4fVWhGh,,,,,36.17840576,-86.64459991,anonymous,EN,8.394,14.997,28.632,2,90,9.341,10.37,11.901,2,90,7.328,7.328,8.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,Female,46,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 14:19,8/29/2018 14:23,IP Address,,100,238,TRUE,8/29/2018 14:23,R_TdcWwTDml8f4IDL,,,,,30.32090759,-97.73760223,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.566,195.566,196.164,1,2,7.123,8.644,9.889,3,1,5.133,7.037,8.434,2,,,,,,,,,,,,,,,4,4,Female,34,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 14:21,8/29/2018 14:23,IP Address,,100,85,TRUE,8/29/2018 14:23,R_2qyLlNZGAxF9CS0,,,,,42.98939514,-77.32420349,anonymous,EN,,,,,,,,,,,,,,,0,0,44.966,0,92,7.611,7.611,8.471,1,93,4.189,4.189,4.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Not at All Religious,Female,35,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 14:22,8/29/2018 14:23,IP Address,,100,73,TRUE,8/29/2018 14:23,R_2uKSKb0SeGeCriA,,,,,33.37759399,-112.3873978,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.117,43.278,44.209,4,29,6.244,6.244,7.712,1,29,2.395,2.395,3.345,1,Very Liberal,Not at All Religious,Female,29,White,,"less than $25,000",SailorTest-Passengers
8/29/2018 14:22,8/29/2018 14:23,IP Address,,100,79,TRUE,8/29/2018 14:23,R_3EZjxFT06vuMCbm,,,,,48.79820251,-122.4098053,anonymous,EN,16.461,43.564,44.146,10,55,7.634,7.634,8.377,1,58,5.411,5.411,6.102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Not at All Religious,Male,31,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 14:22,8/29/2018 14:24,IP Address,,100,79,TRUE,8/29/2018 14:24,R_3sc7Hsq0IfVoQHl,,,,,41.01130676,-73.86540222,anonymous,EN,,,,,,,,,,,,,,,0,0,16.428,0,51,6.621,6.621,7.519,1,51,2.308,2.308,3.506,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,42,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 14:22,8/29/2018 14:24,IP Address,,100,102,TRUE,8/29/2018 14:24,R_3j6yzyYRxrKKLmt,,,,,36.11720276,-80.07649994,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.835,0,60,16.3,16.3,17.766,1,60,11.458,11.458,12.486,1,,,,,,,,,,,,,,,5,Extremely Religious,Female,42,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 14:22,8/29/2018 14:24,IP Address,,100,128,TRUE,8/29/2018 14:24,R_1MQmm3KSWTvhT0F,,,,,34.09100342,-118.2942963,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.345,66.345,66.943,1,0,6.512,7.481,8.352,2,100,5.477,7.303,7.823,3,,,,,,,,,,,,,,,3,2,Female,40,Asian,,"$150,000 - $249,999",CaptainTest-Passengers
8/29/2018 14:22,8/29/2018 14:24,IP Address,,100,108,TRUE,8/29/2018 14:24,R_bsffBEK1cbsbS49,,,,,34.08149719,-118.1791992,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73.11,0,0,4.027,4.241,5.501,2,86,4.811,5.137,5.93,2,2,Not at All Religious,Male,23,Black,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:23,8/29/2018 14:24,IP Address,,100,60,TRUE,8/29/2018 14:24,R_8dkAczojgbkpv5n,,,,,36.354599,-90.02510071,anonymous,EN,0,0,29.347,0,100,4.314,4.314,5.192,1,98,5.593,5.593,6.264,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Extremely Religious,Female,40,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 14:23,8/29/2018 14:24,IP Address,,100,82,TRUE,8/29/2018 14:24,R_2xKs5h9jTBWhayi,,,,,34.11920166,-80.86299896,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.066,0,7,7.244,7.885,8.96,2,5,3.638,3.638,5.064,1,2,4,Female,36,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:23,8/29/2018 14:24,IP Address,,100,69,TRUE,8/29/2018 14:24,R_27WkDulnhRSIlZT,,,,,39.97740173,-75.14520264,anonymous,EN,,,,,,,,,,,,,,,18.23,18.23,18.288,1,3,10.585,11.07,11.868,2,16,3.577,3.5,6.577,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Not at All Religious,Male,33,White,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 14:23,8/29/2018 14:24,IP Address,,100,48,TRUE,8/29/2018 14:24,R_1d6Q748f657I40q,,,,,33.44880676,-111.8013992,anonymous,EN,0,0,17.069,0,77,3.923,3.923,4.817,1,92,7.911,7.911,8.558,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,Male,21,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 14:21,8/29/2018 14:24,IP Address,,100,169,TRUE,8/29/2018 14:24,R_tJtbdQQl6WszXoZ,,,,,42.39590454,-88.17489624,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,79.965,0,0,8.347,14.129,19.681,5,0,4.122,4.122,6.412,1,3,4,Male,35,"Other, please specify:",Native American,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:23,8/29/2018 14:24,IP Address,,100,77,TRUE,8/29/2018 14:24,R_22sjqviCaGMmt29,,,,,34.06219482,-118.2756042,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.663,0,0,6.417,10.048,11.099,4,0,7.029,8.405,8.751,2,3,Not at All Religious,Male,29,Latino/a,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:21,8/29/2018 14:24,IP Address,,100,189,TRUE,8/29/2018 14:24,R_3QW9RYt4dRZFj9p,,,,,42.05810547,-71.84660339,anonymous,EN,,,,,,,,,,,,,,,7.743,39.918,70.773,5,96,28.917,28.917,30.26,1,97,5.814,5.814,7.026,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Not at All Religious,Female,69,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 14:23,8/29/2018 14:24,IP Address,,100,75,TRUE,8/29/2018 14:24,R_10GwuNrGU184JnJ,,,,,32.93460083,-97.25170135,anonymous,EN,0,0,27.273,0,97,11.241,11.241,13.081,1,96,7.552,7.552,8.638,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,Female,53,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 14:23,8/29/2018 14:25,IP Address,,100,105,TRUE,8/29/2018 14:25,R_2XpPhsGPHKnDy9A,,,,,29.92539978,-82.07910156,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,34.632,0,100,9.929,11.265,12.147,2,100,5.546,5.546,6.771,1,,,,,,,,,,,,,,,2,2,Female,47,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 14:24,8/29/2018 14:25,IP Address,,100,43,TRUE,8/29/2018 14:25,R_3CB1MUSIu3E16HB,,,,,42.728302,-84.48819733,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.147,0,0,3.429,4.292,5.209,2,100,3.807,3.807,4.436,1,2,4,Female,23,White,,"less than $25,000",SailorTest-Passengers
8/29/2018 14:23,8/29/2018 14:25,IP Address,,100,114,TRUE,8/29/2018 14:25,R_3hit5Y8Se7uuvn4,,,,,33.52560425,-117.6190948,anonymous,EN,,,,,,,,,,,,,,,0,0,31.209,0,82,14.476,16.305,17.785,2,92,6.612,6.612,8.749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Extremely Religious,Male,30,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 14:24,8/29/2018 14:25,IP Address,,100,32,TRUE,8/29/2018 14:25,R_3oMvYao7N0Zrx3E,,,,,39.07000732,-108.5376968,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6.11,0,51,5.33,5.33,6.122,1,52,1.474,1.474,2.238,1,5,5,Male,26,White,,"$100,000 - $149,999",SailorTest-Passengers
8/29/2018 14:25,8/29/2018 14:26,IP Address,,100,41,TRUE,8/29/2018 14:26,R_PUJm7eKWD3NanRf,,,,,41.9223938,-87.65239716,anonymous,EN,0,0,10.18,0,32,5.036,7.556,7.858,2,34,2.252,2.252,2.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Conservative,5,Male,39,White,,"$75,000 - $99,999",CaptainTest-Cargo
8/29/2018 14:25,8/29/2018 14:26,IP Address,,100,36,TRUE,8/29/2018 14:26,R_Yb2kAkcl25nAQsp,,,,,41.81300354,-87.65599823,anonymous,EN,0,0,1.224,0,46,6.28,7.662,8.23,3,60,0.592,0.592,1.122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,Female,24,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 14:24,8/29/2018 14:26,IP Address,,100,110,TRUE,8/29/2018 14:26,R_1CansaCwG1wNlLs,,,,,45.48179626,-122.6004944,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.418,50.418,54.879,1,76,11.574,11.574,13.072,1,58,7.467,7.467,8.166,1,,,,,,,,,,,,,,,3,Extremely Religious,Female,30,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 14:24,8/29/2018 14:26,IP Address,,100,127,TRUE,8/29/2018 14:26,R_2Qgl7a5USwABbAu,,,,,34.04840088,-81.11100006,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.958,32.251,42.264,3,99,10.176,10.176,13.119,1,0,7.558,7.558,8.702,1,3,3,Female,39,White,,"less than $25,000",SailorTest-Passengers
8/29/2018 14:24,8/29/2018 14:26,IP Address,,100,103,TRUE,8/29/2018 14:26,R_1dM4gkqs7tV8RcI,,,,,28.16690063,-81.26999664,anonymous,EN,,,,,,,,,,,,,,,6.386,8.032,46.552,3,71,9.992,9.992,10.779,1,81,11.118,12.822,13.465,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,Male,49,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 14:25,8/29/2018 14:26,IP Address,,100,62,TRUE,8/29/2018 14:26,R_2ZKWXjJdsWFNEOX,,,,,38.26029968,-85.70320129,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.719,0,15,4.32,4.32,5.28,1,10,2.126,2.407,3.191,2,,,,,,,,,,,,,,,4,Not at All Religious,Female,35,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 14:23,8/29/2018 14:26,IP Address,,100,203,TRUE,8/29/2018 14:26,R_3esKVbZrgb01zBF,,,,,28.06309509,-82.41280365,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.704,26.704,34.637,1,92,31.663,31.663,38.7,1,96,5.601,5.601,9.141,1,,,,,,,,,,,,,,,3,Not at All Religious,Male,56,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 14:25,8/29/2018 14:27,IP Address,,100,102,TRUE,8/29/2018 14:27,R_3fouLQbQwrRZywF,,,,,33.69219971,-117.2483978,anonymous,EN,,,,,,,,,,,,,,,12.613,30.496,32.03,4,8,12.935,17.591,18.925,7,8,6.216,8.658,14.441,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,Female,55,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 14:26,8/29/2018 14:27,IP Address,,100,52,TRUE,8/29/2018 14:27,R_01F2vmp6kZV3OIp,,,,,41.9394989,-71.29429626,anonymous,EN,0,0,22.629,0,100,3.17,3.17,4.045,1,100,5.44,5.44,6.148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Male,28,White,,"$100,000 - $149,999",CaptainTest-Cargo
8/29/2018 14:25,8/29/2018 14:27,IP Address,,100,116,TRUE,8/29/2018 14:27,R_1LiA0OmYPlbqXhs,,,,,36.46170044,-80.61910248,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,40.115,0,29,17.168,17.168,18.987,1,40,10.553,10.553,11.947,1,3,4,Female,34,White,,"less than $25,000",SailorTest-Passengers
8/29/2018 14:26,8/29/2018 14:28,IP Address,,100,107,TRUE,8/29/2018 14:28,R_2OIsx8vehBkjPbC,,,,,39.11010742,-94.30519867,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,34.925,0,100,8.912,8.912,9.618,1,100,6.117,6.117,6.682,1,,,,,,,,,,,,,,,3,5,Female,47,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 14:27,8/29/2018 14:28,IP Address,,100,53,TRUE,8/29/2018 14:28,R_1daW4I4Qh8mNAju,,,,,40.10949707,-88.21230316,anonymous,EN,,,,,,,,,,,,,,,0,0,22.165,0,100,5.071,5.071,5.728,1,11,5.063,5.063,6.053,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Not at All Religious,Female,33,White,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 14:27,8/29/2018 14:28,IP Address,,100,45,TRUE,8/29/2018 14:28,R_3jUHCZYPsM4DPdf,,,,,34.90080261,-76.82620239,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.54,0,71,6.812,6.812,7.276,1,100,2.805,2.805,3.382,1,5,Not at All Religious,Female,25,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:26,8/29/2018 14:28,IP Address,,100,111,TRUE,8/29/2018 14:28,R_2ztI3seePHhQnUw,,,,,33.82870483,-118.1168976,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32.371,0,0,5.202,7.596,10.537,3,100,3.929,3.929,4.553,1,Very Liberal,Not at All Religious,Male,37,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 14:27,8/29/2018 14:28,IP Address,,100,75,TRUE,8/29/2018 14:28,R_2wMIL51SRmvdJHW,,,,,39.42849731,-84.6486969,anonymous,EN,0,0,20.954,0,62,8.805,10.157,11.846,2,63,4.2,4.2,5.414,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,Female,30,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 14:25,8/29/2018 14:28,IP Address,,100,149,TRUE,8/29/2018 14:28,R_3TP3qmM2VXo7iJb,,,,,39.52960205,-119.813797,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,82.3,0,74,3.328,3.328,3.924,1,75,2.678,2.678,3.352,1,,,,,,,,,,,,,,,4,Not at All Religious,Male,23,Latino/a,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 14:28,8/29/2018 14:28,IP Address,,100,40,TRUE,8/29/2018 14:28,R_2v38Dkzl3fkx0FR,,,,,33.54260254,-86.67019653,anonymous,EN,0,0,14.023,0,0,3.986,3.986,5.899,1,0,1.675,1.675,3.412,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not at All Religious,Male,22,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 14:26,8/29/2018 14:28,IP Address,,100,112,TRUE,8/29/2018 14:28,R_Xu39wVwBUSK59El,,,,,36.72659302,-79.86669922,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.281,16.281,32.949,1,66,9.608,10.829,12.199,2,63,7.433,7.433,8.796,1,4,2,Female,56,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 14:27,8/29/2018 14:28,IP Address,,100,116,TRUE,8/29/2018 14:28,R_2CJ8rIlyVHMYcud,,,,,34.07929993,-89.91490173,anonymous,EN,,,,,,,,,,,,,,,0,0,50.4,0,93,7.229,7.229,8.098,1,91,2.632,2.632,3.457,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Extremely Religious,Male,46,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 14:26,8/29/2018 14:29,IP Address,,100,184,TRUE,8/29/2018 14:29,R_eMbqtehjrCMd4pH,,,,,40.37759399,-76.79570007,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,61.292,0,80,90.726,92.114,93.175,2,81,2.642,2.642,3.947,1,,,,,,,,,,,,,,,4,Not at All Religious,Female,28,"Other, please specify:",Biracial,"less than $25,000",CaptainTest-Passengers
